,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
20,r2-0019282,"[0, 20763, 18599, 8, 172, 20923, 106, 11, 9050, 6, 61, 21, 9869, 13, 10, 15848, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Add', 'bacon', 'and', 'then', 'drowned', 'them', 'in', 'butter,', 'which', 'was', 'lovely', 'for', 'a', 'vegan.']","['Add', 'bacon', 'and', 'then', 'drowned', 'them', 'in', 'butter,', 'which', 'was', 'lovely', 'for', 'a', 'vegan.']","[3.458038217982454, 3.059548104450966, 3.373643110038332, 4.1102948675738, 3.8964915511967733, 3.5728696821333004, 3.992987434702953, 2.7220949500967473, 6.893566999236545, 3.918141720332381, 4.035958255233602, 3.317683387925242, 5.502665684819513, 3.4709714618836873]",positive
21,r2-0019283,"[0, 35123, 24, 11, 10, 750, 1040, 4, 24661, 101, 10, 1531, 1166, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Put', 'it', 'in', 'a', 'history', 'book.', 'Sounds', 'like', 'a', 'fun', 'read.']","['Put', 'it', 'in', 'a', 'history', 'book.', 'Sounds', 'like', 'a', 'fun', 'read.']","[3.7756602040517513, 4.551314865303621, 5.360148576210531, 4.166465406155247, 2.8200875465039332, 4.851035398448312, 5.377481818662168, 4.541299280815082, 3.342382812561733, 4.392951942246142, 4.691169641650855]",positive
22,r2-0019285,"[0, 100, 348, 18804, 259, 1533, 498, 8, 5, 689, 7, 162, 16, 5, 7213, 9, 4613, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""I've"", 'eaten', 'here', 'multiple', 'times', 'and', 'the', 'food', 'to', 'me', 'is', 'the', 'reverse', 'of', 'wonderful.']","[""I've"", 'eaten', 'here', 'multiple', 'times', 'and', 'the', 'food', 'to', 'me', 'is', 'the', 'reverse', 'of', 'wonderful.']","[3.0206952737779553, 3.3500996079091108, 3.4553633646069017, 3.8768554598809515, 4.089370402209879, 3.8271975840067527, 4.035219261032585, 3.375626250180471, 2.714922434395756, 4.254212812335296, 3.775234841588649, 3.3693749208586414, 3.93186994879273, 4.7556188709537635, 3.4656989917625816]",negative
23,r2-0019286,"[0, 40026, 6, 38, 21, 269, 5779, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Personally,', 'I', 'was', 'really', 'disappointed.']","['Personally,', 'I', 'was', 'really', 'disappointed.']","[7.111018377956578, 11.613290656925042, 5.340891851732723, 7.117751274213305, 6.290139281390643]",negative
24,r2-0019287,"[0, 133, 15240, 661, 4492, 32, 2504, 1437, 444, 4102, 98, 117, 65, 1493, 16, 39260, 27471, 50, 9589, 159, 110, 5397, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'stylist', 'stations', 'are', 'spread', 'far', 'apart', 'so', 'no', 'one', 'else', 'is', 'eavesdropping', 'or', 'breathing', 'down', 'your', 'neck']","['The', 'stylist', 'stations', 'are', 'spread', 'far', 'apart', 'so', 'no', 'one', 'else', 'is', 'eavesdropping', 'or', 'breathing', 'down', 'your', 'neck']","[3.656963159008852, 2.98225988311914, 3.1888414541613987, 2.341837076824295, 3.130875387791044, 2.6269291027077637, 2.5307743655584676, 3.2482457444146475, 3.0652907686739472, 3.3224296439985537, 2.317377599819926, 3.4139026082074446, 3.62966544994743, 3.380076226735963, 3.0796578848868044, 3.8038528227518213, 3.4335028552752607, 3.152027891159292]",positive
25,r2-0019288,"[0, 347, 2160, 139, 32825, 2299, 1516, 1361, 13, 2351, 10, 8728, 8, 2679, 5466, 4, 275, 23, 99, 51, 109, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Coyoacan', 'definitely', 'gets', 'credit', 'for', 'creating', 'a', 'romantic', 'and', 'interesting', 'atmosphere.', 'best', 'at', 'what', 'they', 'do']","['Coyoacan', 'definitely', 'gets', 'credit', 'for', 'creating', 'a', 'romantic', 'and', 'interesting', 'atmosphere.', 'best', 'at', 'what', 'they', 'do']","[3.1674455262034433, 2.094712410621137, 3.0911115049824907, 2.748481258054389, 3.384081690789941, 2.6497608128122323, 3.1718902167793637, 4.25036429389419, 2.887268316148185, 3.5938828889943126, 3.392408252583114, 4.004895185136488, 3.1453785500329987, 2.8767256706761826, 4.674424880153543, 3.2466085441704515]",positive
26,r2-0019290,"[0, 28371, 32, 1220, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['kids', 'are', 'allowed']","['kids', 'are', 'allowed']","[11.28037699769524, 11.329928731887097, 11.296675396340612]",neutral
27,r2-0019291,"[0, 833, 44813, 17355, 2119, 4190, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['inexpensive', 'quick', 'fix.']","['inexpensive', 'quick', 'fix.']","[9.345902988584792, 6.321162263260932, 6.114607233923996]",positive
28,r2-0019292,"[0, 100, 1299, 5, 2111, 544, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'felt', 'the', 'customer', 'service']","['I', 'felt', 'the', 'customer', 'service']","[7.315873721499082, 8.424884131756583, 8.878142634154411, 9.574251772806324, 7.962848728846801]",positive
29,r2-0019293,"[0, 717, 6988, 7, 283, 124, 116, 162, 4265, 3680, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Eager', 'to', 'come', 'back?', 'me', 'thinks', 'otherwise.']","['Eager', 'to', 'come', 'back?', 'me', 'thinks', 'otherwise.']","[5.363993330374323, 4.533623732954569, 7.168615035210013, 5.726627536120902, 6.163745891571821, 4.42916197562911, 5.4125538507524915]",negative
30,r2-0019295,"[0, 100, 348, 57, 5779, 23, 171, 4329, 137, 53, 42, 65, 393, 10578, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""I've"", 'been', 'disappointed', 'at', 'many', 'restaurants', 'before', 'but', 'this', 'one', 'never', 'fails', 'me.']","[""I've"", 'been', 'disappointed', 'at', 'many', 'restaurants', 'before', 'but', 'this', 'one', 'never', 'fails', 'me.']","[3.2710772085293502, 3.194461778321366, 5.134342484910287, 3.1316156825997012, 4.37449935045687, 3.7866674292139844, 2.892885852031695, 4.3483035325097, 3.3682600219181342, 4.046499248515054, 4.436361719622104, 3.685787114241308, 4.699649507066443]",positive
31,r2-0019296,"[0, 170, 6640, 5, 317, 4, 345, 21, 117, 3120, 50, 1203, 59, 5, 6803, 98, 38, 437, 45, 1341, 686, 99, 16, 164, 15, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'liked', 'the', 'place.', 'There', 'was', 'no', 'notice', 'or', 'sign', 'about', 'the', 'closure', 'so', ""I'm"", 'not', 'quite', 'sure', 'what', 'is', 'going', 'on.']","['We', 'liked', 'the', 'place.', 'There', 'was', 'no', 'notice', 'or', 'sign', 'about', 'the', 'closure', 'so', ""I'm"", 'not', 'quite', 'sure', 'what', 'is', 'going', 'on.']","[2.714800232104002, 2.6274865229794497, 2.6709005408791757, 2.6459960295638743, 3.5928174536943307, 3.2050079190439367, 2.503692186429818, 2.189329418451195, 2.661024771570299, 2.9084848632241362, 2.483226037286652, 2.5986090664767643, 3.070589445777826, 2.190983434341073, 3.0048789969171117, 2.3290172266963745, 2.5960247804974723, 2.754094300236203, 2.548257122864823, 2.995402431483249, 3.037286839679321, 2.826394468582057]",positive
32,r2-0019297,"[0, 133, 10826, 58, 21168, 225, 11, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'chairs', 'were', 'sunken', 'in.']","['The', 'chairs', 'were', 'sunken', 'in.']","[6.691305778113378, 4.567151266782622, 7.385527598437526, 6.6775277155367005, 6.843852666203744]",neutral
33,r2-0019299,"[0, 133, 317, 21, 36579, 53, 5, 38233, 21, 21820, 8, 5, 689, 21, 6587, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'place', 'was', 'quaint', 'but', 'the', 'waiter', 'was', 'rude', 'and', 'the', 'food', 'was', 'terrible.']","['The', 'place', 'was', 'quaint', 'but', 'the', 'waiter', 'was', 'rude', 'and', 'the', 'food', 'was', 'terrible.']","[3.8875589783195768, 3.3608205024743483, 3.6434713437296034, 4.237105384896911, 3.399231388020368, 4.198286582492682, 4.46214909626795, 3.743847622004974, 4.327703956165621, 4.938168598135567, 4.327398751716881, 3.202250057130257, 4.2669319919057465, 3.7398692519670376]",negative
34,r2-0019300,"[0, 100, 437, 269, 7785, 38, 300, 10, 778, 7, 912, 11, 8, 356, 556, 127, 127, 220, 825, 328, 85, 14311, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""I'm"", 'really', 'glad', 'I', 'got', 'a', 'chance', 'to', 'stop', 'in', 'and', 'look', 'forward', 'my', 'my', 'next', 'visit!', 'It', 'rocked.']","[""I'm"", 'really', 'glad', 'I', 'got', 'a', 'chance', 'to', 'stop', 'in', 'and', 'look', 'forward', 'my', 'my', 'next', 'visit!', 'It', 'rocked.']","[2.3892840713063177, 2.2479357628121166, 2.5816777384037426, 2.683746411845715, 2.122323845465278, 2.551635392169918, 3.1077125816378706, 3.0698885930526774, 3.665316685701286, 2.9426610442550203, 3.855581783377679, 3.661975511452399, 3.5348741816952534, 3.7167751133242555, 2.3459856853351395, 2.509697125532959, 3.3750642885916493, 3.8049848386131564, 2.53234962243505]",positive
35,r2-0019301,"[0, 133, 5951, 4097, 21580, 817, 10658, 356, 1099, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'agave', 'syrup', 'makes', 'honey', 'look', 'bad']","['The', 'agave', 'syrup', 'makes', 'honey', 'look', 'bad']","[7.359266395173797, 6.603004519242406, 5.371187392983283, 4.755464782155274, 7.177482691070497, 5.383556328418564, 6.834456710539463]",negative
36,r2-0019303,"[0, 32537, 16, 4613, 6, 53, 16039, 8, 69, 1354, 2657, 32, 350, 14899, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Service', 'is', 'wonderful,', 'but', 'Cindy', 'and', 'her', 'daughter', 'Taylor', 'are', 'too', 'upbeat.']","['Service', 'is', 'wonderful,', 'but', 'Cindy', 'and', 'her', 'daughter', 'Taylor', 'are', 'too', 'upbeat.']","[4.453229467190363, 3.94235983981682, 3.280502986542178, 8.108952943446912, 3.499663413442304, 3.7696369078194882, 3.867267802611917, 3.8016154369641217, 3.087395007085189, 4.003482671549314, 4.199641289707599, 4.54798233972945]",positive
37,r2-0019304,"[0, 27847, 282, 75, 120, 615, 1503, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""Doesn't"", 'get', 'enough', 'attention']","[""Doesn't"", 'get', 'enough', 'attention']","[7.810259322739138, 5.81859860234538, 7.678435779581621, 8.265342453949675]",negative
38,r2-0019305,"[0, 3684, 5, 9366, 38, 56, 11, 5420, 21, 6587, 6, 95, 11385, 8, 21096, 6, 454, 38, 303, 42, 317, 61, 16, 5, 2230, 5, 5483, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['All', 'the', 'pizza', 'I', 'had', 'in', 'Charlotte', 'was', 'terrible,', 'just', 'horrible', 'and', 'disgusting,', 'until', 'I', 'found', 'this', 'place', 'which', 'is', 'the', 'exactly', 'the', 'opposite.']","['All', 'the', 'pizza', 'I', 'had', 'in', 'Charlotte', 'was', 'terrible,', 'just', 'horrible', 'and', 'disgusting,', 'until', 'I', 'found', 'this', 'place', 'which', 'is', 'the', 'exactly', 'the', 'opposite.']","[2.6815340486558146, 2.2701712540960766, 2.1587352113236458, 2.03013675279413, 2.4664859926316582, 2.9936321187516484, 3.1378872279330263, 2.399349463122921, 2.405478398755074, 3.953629350821198, 2.170867134655968, 2.36511491601775, 2.5717818779556056, 2.5900290070554197, 4.4949037599115105, 2.2871625683675196, 2.1982880685964488, 2.729214872973086, 2.789489387788194, 2.4487315588557834, 2.7403927761169915, 2.590131011837521, 2.5590150802172196, 2.2556411034968984]",positive
39,r2-0019307,"[0, 243, 18, 372, 14, 5, 35698, 5131, 350, 171, 3838, 13448, 6, 8, 5, 544, 21, 350, 1769, 13, 5, 739, 1280, 9, 82, 52, 56, 4, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""It's"", 'great', 'that', 'the', 'waitress', 'recommended', 'too', 'many', 'entrees,', 'and', 'the', 'service', 'was', 'too', 'fast', 'for', 'the', 'large', 'amount', 'of', 'people', 'we', 'had.']","[""It's"", 'great', 'that', 'the', 'waitress', 'recommended', 'too', 'many', 'entrees,', 'and', 'the', 'service', 'was', 'too', 'fast', 'for', 'the', 'large', 'amount', 'of', 'people', 'we', 'had.']","[2.4795094676192644, 2.660630865692641, 2.16612893785935, 2.3538016249018683, 2.4276489249080777, 3.151181303283089, 2.307658191316133, 2.9516024495181497, 2.5357721019558914, 2.06118908332619, 2.38020106138442, 4.79386562495016, 2.6554101805959256, 2.425524051722694, 2.175075837389347, 2.6292150934533187, 3.0821951781735506, 2.4879994066584366, 3.0382616958475968, 2.681520338834623, 2.7053922530517163, 2.1678004164149263, 2.4156904924871547]",negative
40,r2-0019309,"[0, 133, 317, 21, 182, 11216, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'place', 'was', 'very', 'dirty.']","['The', 'place', 'was', 'very', 'dirty.']","[7.644522464008501, 6.578984968517558, 7.487429711908224, 7.478554114975031, 8.319563746922668]",negative
41,r2-0019310,"[0, 100, 1381, 10, 92, 317, 4, 38, 2813, 38, 115, 3529, 259, 70, 5, 86, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'tried', 'a', 'new', 'place.', 'I', 'wish', 'I', 'could', 'eat', 'here', 'all', 'the', 'time.']","['I', 'tried', 'a', 'new', 'place.', 'I', 'wish', 'I', 'could', 'eat', 'here', 'all', 'the', 'time.']","[3.358170018784379, 3.943184162521846, 4.932779492879315, 3.647583604020834, 3.6543950521100195, 4.868822244139065, 2.9246373193852495, 4.296138200095561, 3.042842680513775, 3.9273699912977778, 3.13756027941175, 4.298056502836631, 3.981967166158729, 4.300297124834789]",positive
