,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
73,22941,"[101, 4654, 22087, 1996, 10882, 13213, 1997, 1037, 3902, 3762, 8256, 3315, 1998, 1996, 25292, 19357, 2140, 8277, 1997, 1037, 2998, 4469, 3567, 5289, 4143, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza']","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza']","[1.6978098021940868, 2.0655659119921426, 3.3702873651974223, 1.6376082030882357, 1.8849668307875938, 3.0381050494338293, 2.4936627395536086, 1.7952506911482329, 2.0052187569602706, 2.0737555763585216, 3.2655317297230746, 5.532713410399541, 3.185365325782539, 1.655240998525946, 1.9178495563144828, 1.7882481931590788]",positive
74,23110,"[101, 1037, 11737, 1011, 15966, 3064, 1998, 13971, 6714, 1011, 2125, 1997, 1996, 4111, 4774, 4516, 2186, 1010, 21843, 4477, 2003, 4024, 6728, 6442, 19496, 6491, 2012, 2049, 2087, 16124, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'dim', '-', 'witted', 'and', 'lazy', 'spin', '-', 'off', 'of', 'the', 'animal', 'planet', 'documentary', 'series,', 'crocodile', 'hunter', 'is', 'entertainment', 'opportunism', 'at', 'its', 'most', 'glaring.']","['a', 'dim-witted', 'and', 'lazy', 'spin-off', 'of', 'the', 'animal', 'planet', 'documentary', 'series,', 'crocodile', 'hunter', 'is', 'entertainment', 'opportunism', 'at', 'its', 'most', 'glaring.']","[2.113632073486391, 5.661224177957335, 1.888418941220893, 4.58873460985294, 5.61891948649222, 1.5873026348686714, 2.3134569869556447, 2.4737426591257807, 1.8770705651213613, 1.8108694594592312, 2.0390497473084888, 1.9768114835799036, 3.4780595841933084, 2.154911000063919, 1.4993540672648327, 2.1921361021614185, 1.7363505111607789, 1.3108085172244892, 1.4518266653264371, 1.4755317526746503]",negative
75,23957,"[101, 2643, 4232, 1005, 1055, 24040, 2000, 26997, 2989, 2166, 1005, 1055, 4687, 3672, 2003, 1037, 8223, 9709, 1998, 4297, 11631, 7869, 3372, 17124, 2055, 1996, 13727, 2791, 1997, 25665, 9987, 1012, 1012, 1012, 1999, 8489, 1997, 2293, 3464, 1037, 29211, 3560, 1998, 3653, 6528, 20771, 23855, 2008, 1005, 1055, 4895, 14876, 7874, 2098, 1998, 6945, 19426, 4654, 3022, 4842, 5844, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""godard's"", 'ode', 'to', 'tackling', ""life's"", 'wonderment', 'is', 'a', 'rambling', 'and', 'incoherent', 'manifesto', 'about', 'the', 'vagueness', 'of', 'topical', 'excess...', 'in', 'praise', 'of', 'love', 'remains', 'a', 'ponderous', 'and', 'pretentious', 'endeavor', ""that's"", 'unfocused', 'and', 'tediously', 'exasperating.']","[""godard's"", 'ode', 'to', 'tackling', ""life's"", 'wonderment', 'is', 'a', 'rambling', 'and', 'incoherent', 'manifesto', 'about', 'the', 'vagueness', 'of', 'topical', 'excess...', 'in', 'praise', 'of', 'love', 'remains', 'a', 'ponderous', 'and', 'pretentious', 'endeavor', ""that's"", 'unfocused', 'and', 'tediously', 'exasperating.']","[1.2514525167105233, 0.9071340313295971, 1.220212650697769, 1.3287029971148592, 1.2152022521384787, 1.4879137265318134, 1.2645226325532293, 1.0638273428999143, 1.201745359892497, 1.2278195772388243, 1.3003980778570232, 1.1707295956836905, 0.924029673683067, 1.4872769033927549, 1.3852005297474872, 0.9528282135270386, 1.1969656554384316, 2.085617756757378, 1.0199641518225613, 0.9359938225302297, 1.0104986837774466, 0.9569151468396077, 1.1676791785383211, 1.2630839631271793, 1.5406456568027045, 1.0436423275012456, 1.0472056593350985, 1.3412540699190003, 1.113499762091413, 1.0483931531873436, 2.8545731721320395, 2.60509615211778, 2.7329881352923895]",negative
76,24602,"[101, 2023, 2003, 2019, 9313, 2143, 1010, 2025, 2560, 2138, 2009, 2003, 2887, 1998, 2664, 5683, 5415, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'is', 'an', 'extraordinary', 'film,', 'not', 'least', 'because', 'it', 'is', 'japanese', 'and', 'yet', 'feels', 'universal.']","['this', 'is', 'an', 'extraordinary', 'film,', 'not', 'least', 'because', 'it', 'is', 'japanese', 'and', 'yet', 'feels', 'universal.']","[2.840364399813889, 2.9298884304827744, 2.694689310943531, 2.7323139809789705, 2.635531424658072, 4.106632410208022, 2.3575827173663404, 2.5687086302654376, 3.1483282475461394, 2.969810366151137, 2.838229247975506, 3.032220073100696, 5.606466746924319, 3.203833976857988, 2.345814287909547]",positive
77,24731,"[101, 1036, 1036, 1012, 1012, 1012, 2242, 3544, 2000, 2031, 2042, 2439, 1999, 1996, 5449, 2023, 2051, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['`', '`...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time.']","['``...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time.']","[6.690646680765042, 5.076531217437728, 4.8739953210217735, 4.897607937583714, 2.630853206651198, 2.8268901559228836, 2.581143071103796, 2.358025721012058, 2.509636142295132, 2.413751406651593, 2.680698396250421, 2.9326088696664034]",negative
78,24787,"[101, 4283, 2000, 1037, 2235, 2732, 2007, 2502, 2540, 1010, 2023, 2155, 2143, 8297, 2003, 7564, 1997, 4569, 2005, 2035, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['thanks', 'to', 'a', 'small', 'star', 'with', 'big', 'heart,', 'this', 'family', 'film', 'sequel', 'is', 'plenty', 'of', 'fun', 'for', 'all.']","['thanks', 'to', 'a', 'small', 'star', 'with', 'big', 'heart,', 'this', 'family', 'film', 'sequel', 'is', 'plenty', 'of', 'fun', 'for', 'all.']","[3.104780937901102, 2.767769308267539, 2.5081330343733352, 2.2136190953222927, 2.3462388556105185, 2.40419543373152, 2.1671863777648026, 1.732552017206976, 3.9267273367081668, 3.0108043792750245, 1.9632786159198894, 2.4426425939777046, 2.8243981168123184, 2.6053777897963717, 2.6840479391473915, 2.682733474815437, 2.5004961181177237, 2.5637583344047186]",positive
79,24788,"[101, 19743, 2003, 3294, 2012, 2712, 1025, 2007, 2498, 2021, 1037, 9576, 3871, 2189, 2678, 2006, 2010, 13746, 1010, 2002, 2038, 2053, 9789, 2055, 2437, 1037, 3185, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bray', 'is', 'completely', 'at', 'sea', ';', 'with', 'nothing', 'but', 'a', 'savage', 'garden', 'music', 'video', 'on', 'his', 'resume,', 'he', 'has', 'no', 'clue', 'about', 'making', 'a', 'movie']","['bray', 'is', 'completely', 'at', 'sea;', 'with', 'nothing', 'but', 'a', 'savage', 'garden', 'music', 'video', 'on', 'his', 'resume,', 'he', 'has', 'no', 'clue', 'about', 'making', 'a', 'movie']","[1.5667676240386996, 2.6689083535179794, 1.9707382706974994, 1.9206860362599676, 5.133976426866428, 2.077787084670672, 2.3635607476225005, 3.4192128201201992, 2.2553170509079083, 1.7936770471541585, 1.8611379761589792, 2.640102259481739, 2.3518096019926547, 2.192738913573529, 2.26333072706606, 1.8492431720213542, 3.920892469321844, 2.0841328862854245, 2.0883001184771213, 1.9768775595097834, 2.012192875508799, 2.143955636838422, 2.1089305615866794, 2.217925930743941]",negative
80,24949,"[101, 1037, 2235, 3185, 2007, 1037, 2502, 4254, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'small', 'movie', 'with', 'a', 'big', 'impact.']","['a', 'small', 'movie', 'with', 'a', 'big', 'impact.']","[3.992495137461351, 4.015598760342331, 4.359296625228139, 4.115754877873987, 4.224763168124309, 3.770651460383295, 3.5091829089250055]",positive
81,25097,"[101, 2522, 1011, 3213, 1013, 2472, 5655, 6262, 1005, 1055, 4740, 2000, 4827, 1037, 4380, 1011, 2066, 1010, 23760, 1011, 2613, 18312, 2991, 21794, 2135, 2460, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['co', '-', 'writer', '/', 'director', 'jonathan', ""parker's"", 'attempts', 'to', 'fashion', 'a', 'brazil', '-', 'like,', 'hyper', '-', 'real', 'satire', 'fall', 'dreadfully', 'short.']","['co-writer', '/', 'director', 'jonathan', ""parker's"", 'attempts', 'to', 'fashion', 'a', 'brazil-like,', 'hyper-real', 'satire', 'fall', 'dreadfully', 'short.']","[6.542702807495345, 2.5553251376752093, 1.9783264920638983, 1.547141383578169, 1.6026571263911626, 2.0398415272586954, 2.2390487692008985, 1.6974167352897287, 2.4462747462165684, 6.1654997111522345, 8.513082748785687, 1.9753033148459762, 2.4738612831736626, 1.5316687638932465, 2.253340707064576]",negative
82,25253,"[101, 2019, 5515, 4509, 1010, 17982, 1011, 19641, 3772, 6912, 2915, 2006, 9200, 3617, 2678, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['an', 'amateurish,', 'quasi', '-', 'improvised', 'acting', 'exercise', 'shot', 'on', 'ugly', 'digital', 'video.']","['an', 'amateurish,', 'quasi-improvised', 'acting', 'exercise', 'shot', 'on', 'ugly', 'digital', 'video.']","[2.99709110628772, 2.901112533941874, 10.372853251303885, 3.470576330624021, 3.0468726817461635, 2.791596607085285, 2.5001428289516885, 2.9197568901393214, 2.933062570113322, 2.242050368979381]",negative
83,25338,"[101, 2012, 2335, 1010, 1996, 3185, 3504, 15958, 3492, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['at', 'times,', 'the', 'movie', 'looks', 'genuinely', 'pretty.']","['at', 'times,', 'the', 'movie', 'looks', 'genuinely', 'pretty.']","[3.0836283918210334, 3.4416607214297863, 6.085880624417647, 4.54943826922786, 3.5880877440859766, 3.6658341823690233, 3.9571166073687056]",positive
84,25694,"[101, 2023, 5881, 10369, 1997, 1037, 3185, 13109, 12502, 2015, 14401, 2135, 2090, 13576, 4038, 1998, 14412, 21273, 5469, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'stuck', 'pig', 'of', 'a', 'movie', 'flails', 'limply', 'between', 'bizarre', 'comedy', 'and', 'pallid', 'horror.']","['this', 'stuck', 'pig', 'of', 'a', 'movie', 'flails', 'limply', 'between', 'bizarre', 'comedy', 'and', 'pallid', 'horror.']","[3.052048333920106, 2.8348914600973263, 1.8633602541885543, 3.1325602521855695, 2.821001435947525, 2.6826420892440637, 1.946571478757007, 1.8893046577206474, 2.235119979842616, 2.1840884745727998, 2.6704941220767586, 2.486039225177316, 2.61160163235011, 2.460837869684608]",negative
85,26146,"[101, 1996, 2087, 17075, 2836, 1997, 1996, 2095, 9909, 6937, 5995, 2000, 2023, 16880, 9025, 2000, 3424, 1011, 4100, 17456, 1998, 9253, 1011, 23779, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'most', 'compelling', 'performance', 'of', 'the', 'year', 'adds', 'substantial', 'depth', 'to', 'this', 'shocking', 'testament', 'to', 'anti', '-', 'semitism', 'and', 'neo', '-', 'fascism.']","['the', 'most', 'compelling', 'performance', 'of', 'the', 'year', 'adds', 'substantial', 'depth', 'to', 'this', 'shocking', 'testament', 'to', 'anti-semitism', 'and', 'neo-fascism.']","[2.6183489959372537, 2.7381877175822593, 2.248903455558931, 2.2285244264728767, 2.5703245891568707, 2.6622331730151965, 2.3841247120195836, 2.7087847877754467, 2.060774906895067, 2.3104416224772297, 2.3525368160838926, 2.486720048271117, 2.306920297791614, 2.133961689659746, 2.3358989655292905, 5.920070302345559, 2.2213694735561083, 8.725800419878786]",positive
86,26550,"[101, 16475, 2891, 1998, 16220, 2884, 2031, 14388, 6370, 1011, 1011, 2037, 4424, 1998, 6298, 6980, 1010, 2096, 2196, 2428, 5554, 3550, 1010, 2003, 14412, 4502, 3468, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['devos', 'and', 'cassel', 'have', 'tremendous', 'chemistry', '-', '-', 'their', 'sexual', 'and', 'romantic', 'tension,', 'while', 'never', 'really', 'vocalized,', 'is', 'palpable']","['devos', 'and', 'cassel', 'have', 'tremendous', 'chemistry--', 'their', 'sexual', 'and', 'romantic', 'tension,', 'while', 'never', 'really', 'vocalized,', 'is', 'palpable']","[1.44801687965953, 2.072899233630616, 4.387857401106111, 1.552075433814136, 1.606326423322576, 7.349315979541965, 2.5137173776756243, 2.5287034594472053, 2.1494222310107465, 2.070106959587048, 3.820744959135158, 2.136854689992463, 1.8090299182667942, 3.5856239028648256, 2.714541921800333, 1.910583805817621, 2.2560087500730384]",positive
87,27443,"[101, 2053, 2413, 2111, 2020, 25596, 2076, 1996, 2437, 1997, 2023, 3185, 1010, 2021, 2027, 2020, 23637, 1998, 1996, 4378, 2001, 2404, 2083, 8639, 2005, 2019, 3178, 1998, 1037, 2431, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['no', 'french', 'people', 'were', 'harmed', 'during', 'the', 'making', 'of', 'this', 'movie,', 'but', 'they', 'were', 'insulted', 'and', 'the', 'audience', 'was', 'put', 'through', 'torture', 'for', 'an', 'hour', 'and', 'a', 'half.']","['no', 'french', 'people', 'were', 'harmed', 'during', 'the', 'making', 'of', 'this', 'movie,', 'but', 'they', 'were', 'insulted', 'and', 'the', 'audience', 'was', 'put', 'through', 'torture', 'for', 'an', 'hour', 'and', 'a', 'half.']","[1.708941725558256, 1.7155078391270047, 1.685857378104091, 1.9363276031678673, 2.050356823904451, 2.004801573509852, 2.2268084514990054, 1.7597214873547478, 2.103124480202799, 2.2436309071452585, 1.947909100995127, 3.0375920616984144, 2.5793272793988353, 2.0838964561586346, 1.980418665106916, 1.8889609777427496, 3.5535366291381822, 2.274453733570871, 1.7446932481167041, 1.9558059932124283, 2.2280778133327925, 1.79008310794775, 1.5378535400098405, 1.7379789296232604, 1.7457776825551083, 1.9014507692694385, 3.4340451949366977, 1.7106888517116132]",negative
88,27502,"[101, 16619, 1010, 2411, 26316, 6298, 14225, 4038, 1012, 1012, 1012, 2012, 9080, 3504, 2061, 2172, 2066, 1037, 2402, 2728, 7939, 9711, 2008, 2009, 3849, 1996, 2143, 2323, 2612, 2022, 2170, 1036, 2026, 3129, 2003, 10001, 12170, 19250, 1005, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['sparkling,', 'often', 'hilarious', 'romantic', 'jealousy', 'comedy...', 'attal', 'looks', 'so', 'much', 'like', 'a', 'young', 'robert', 'deniro', 'that', 'it', 'seems', 'the', 'film', 'should', 'instead', 'be', 'called', '`', 'my', 'husband', 'is', 'travis', 'bickle', ""'.""]","['sparkling,', 'often', 'hilarious', 'romantic', 'jealousy', 'comedy...', 'attal', 'looks', 'so', 'much', 'like', 'a', 'young', 'robert', 'deniro', 'that', 'it', 'seems', 'the', 'film', 'should', 'instead', 'be', 'called', '`my', 'husband', 'is', 'travis', ""bickle'.""]","[1.5057321574090219, 2.6776834855875333, 1.7358150429887258, 1.9237593945651703, 1.496544550944241, 1.4441038880689014, 1.6313637166969752, 3.5272218285304926, 3.46650872835982, 3.216985477949811, 1.4246318286844013, 1.1922347136977463, 1.6738679577737041, 1.7472718065817388, 1.5128639279756342, 1.747334702845249, 1.703733870445854, 1.2316650965598421, 1.1131203485642138, 0.995255470027194, 1.6073049108191138, 1.8418836178997202, 1.653214365392645, 1.852476767930992, 3.6787506578221087, 1.575471021973406, 1.794598714836232, 1.4149745276560244, 3.889321615761857]",positive
89,27544,"[101, 2023, 4372, 2705, 7941, 2989, 4516, 1012, 1012, 1012, 2003, 2012, 2320, 18378, 1998, 20161, 1010, 2019, 1999, 1011, 5995, 6533, 1997, 2019, 12696, 10085, 28723, 3063, 2040, 2001, 24670, 4895, 2243, 19779, 3085, 2130, 2000, 2010, 7541, 2814, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'enthralling', 'documentary...', 'is', 'at', 'once', 'playful', 'and', 'haunting,', 'an', 'in', '-', 'depth', 'portrait', 'of', 'an', 'iconoclastic', 'artist', 'who', 'was', 'fundamentally', 'unknowable', 'even', 'to', 'his', 'closest', 'friends.']","['this', 'enthralling', 'documentary...', 'is', 'at', 'once', 'playful', 'and', 'haunting,', 'an', 'in-depth', 'portrait', 'of', 'an', 'iconoclastic', 'artist', 'who', 'was', 'fundamentally', 'unknowable', 'even', 'to', 'his', 'closest', 'friends.']","[1.864814849135794, 1.3376135510359037, 1.2834480812019933, 1.2715713572892846, 1.355575688132713, 1.7318304749283935, 3.3747214876420255, 3.3107803770209454, 3.4510540084514894, 1.802827795001127, 4.862445449132341, 3.6477741737390317, 1.6858344803641532, 2.68777699573527, 1.750624385759054, 1.8083196287247054, 1.8003897397740845, 1.585075171129806, 1.421128689906916, 1.7728437243984065, 1.5954971640274582, 1.350973307417718, 1.0101191297547552, 1.3069532782551605, 1.3724504889933498]",positive
