,Unnamed: 0,sst2_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
44,44,11703,"[0, 118, 802, 5, 4158, 58, 4613, 2156, 5, 5313, 21, 6269, 2156, 8, 5, 657, 22209, 588, 128, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['i', 'thought', 'the', 'relationships', 'were', 'wonderful,', 'the', 'comedy', 'was', 'funny,', 'and', 'the', 'love', '`', 'real', ""'.""]","[0, 118, 802, 5, 4158, 58, 4613, 2156, 5, 5313, 21, 6269, 2156, 8, 5, 657, 22209, 588, 128, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['i', 'thought', 'the', 'relationships', 'were', 'wonderful,', 'the', 'comedy', 'was', 'funny,', 'and', 'the', 'love', ""`real'.""]","[2.4688654677929174, 2.2593754402707638, 1.8287190904408666, 1.7418779440125045, 1.672099468507278, 1.8059477256897394, 2.043642343783213, 1.9701997319676021, 2.8285622403679, 1.7552828619024987, 3.095526443891112, 1.7823418763173893, 1.8965808868025327, 6.099780711372175]",positive,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]"
45,45,12341,"[0, 6504, 31570, 359, 1029, 4, 3616, 7, 28, 8694, 352, 18809, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['griffin', '&', 'co.', 'manage', 'to', 'be', 'spectacularly', 'outrageous.']","[0, 6504, 31570, 359, 1029, 4, 3616, 7, 28, 8694, 352, 18809, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['griffin', '&', 'co.', 'manage', 'to', 'be', 'spectacularly', 'outrageous.']","[2.8318082739382495, 4.0597973863142585, 2.580453354357676, 2.305306487300691, 2.982688679461873, 2.4707603607250586, 4.384740959632135, 1.817534019462188]",positive,"[0, 1, 0, 0, 0, 0, 1, 0]"
46,46,12370,"[0, 405, 128, 29, 10, 372, 38187, 260, 9733, 8, 10, 4613, 822, 7, 836, 7, 4356, 3631, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""it's"", 'a', 'great', 'american', 'adventure', 'and', 'a', 'wonderful', 'film', 'to', 'bring', 'to', 'imax.']","[0, 405, 128, 29, 10, 372, 38187, 260, 9733, 8, 10, 4613, 822, 7, 836, 7, 4356, 3631, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""it's"", 'a', 'great', 'american', 'adventure', 'and', 'a', 'wonderful', 'film', 'to', 'bring', 'to', 'imax.']","[2.4455731333771813, 2.3091380154682124, 1.8373317037741124, 1.733630022250745, 1.4782266115840363, 3.2759899579911376, 2.0874887186199653, 3.0140337666886357, 1.9896810999018708, 1.8756475982348715, 2.2376905401140186, 2.1036154259658213, 3.1789348347176323]",positive,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]"
47,47,12467,"[0, 627, 1808, 2698, 16, 747, 30041, 2156, 8, 5, 32117, 45758, 3477, 3768, 32, 16467, 5426, 149, 13074, 7855, 1521, 2156, 1618, 65, 7, 1034, 14, 5, 11870, 385, 40311, 800, 40, 904, 41794, 8, 5, 1461, 24, 21999, 12, 19527, 19834, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'art', 'direction', 'is', 'often', 'exquisite,', 'and', 'the', 'anthropomorphic', 'animal', 'characters', 'are', 'beautifully', 'realized', 'through', 'clever', 'makeup', 'design,', 'leaving', 'one', 'to', 'hope', 'that', 'the', 'eventual', 'dvd', 'release', 'will', 'offer', 'subtitles', 'and', 'the', 'original', 'italian-language', 'soundtrack.']","[0, 627, 1808, 2698, 16, 747, 30041, 2156, 8, 5, 32117, 45758, 3477, 3768, 32, 16467, 5426, 149, 13074, 7855, 1521, 2156, 1618, 65, 7, 1034, 14, 5, 11870, 385, 40311, 800, 40, 904, 41794, 8, 5, 1461, 24, 21999, 12, 19527, 19834, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['the', 'art', 'direction', 'is', 'often', 'exquisite,', 'and', 'the', 'anthropomorphic', 'animal', 'characters', 'are', 'beautifully', 'realized', 'through', 'clever', 'makeup', 'design,', 'leaving', 'one', 'to', 'hope', 'that', 'the', 'eventual', 'dvd', 'release', 'will', 'offer', 'subtitles', 'and', 'the', 'original', 'italian-language', 'soundtrack.']","[1.3692206375922558, 1.3718846284303425, 1.2191688788235984, 1.090758762858014, 1.0549741691487726, 1.463455517815664, 1.2954811165657645, 1.3672367383932351, 1.198721071049862, 1.3999125623124593, 2.93800617042868, 1.3375250618853085, 1.2887765666028395, 1.2021293222336964, 1.2621614126254415, 1.242185375803381, 1.1754088792899018, 1.5041457838202037, 1.5266278171672305, 1.1878199333724888, 1.3161090717038157, 1.2175195784999662, 1.0178042492851331, 2.8510572601357667, 1.2194591889952158, 1.3453634195405206, 1.145554720798874, 1.3641575740071685, 1.0405824683114826, 1.6075888214437164, 1.3259984017524324, 1.1348271786471895, 1.1235355206046806, 1.729953337803825, 1.180074760430379]",positive,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
48,48,13237,"[0, 1264, 9, 5, 14535, 2156, 144, 26899, 8, 505, 18701, 43328, 4133, 655, 156, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['one', 'of', 'the', 'finest,', 'most', 'humane', 'and', 'important', 'holocaust', 'movies', 'ever', 'made.']","[0, 1264, 9, 5, 14535, 2156, 144, 26899, 8, 505, 18701, 43328, 4133, 655, 156, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['one', 'of', 'the', 'finest,', 'most', 'humane', 'and', 'important', 'holocaust', 'movies', 'ever', 'made.']","[2.098390804437354, 2.0414817910924152, 1.946953891378676, 2.64726249672521, 1.9241075089048243, 1.7459683299450748, 2.766666837193395, 2.1181195196059286, 1.9887201757431798, 3.4533406297406004, 5.018940329745715, 2.3179523645685376]",positive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
49,49,13621,"[0, 179, 1285, 7, 2314, 239, 13, 1461, 1571, 9, 6197, 480, 2057, 561, 2950, 12049, 9, 284, 2156, 21473, 8, 657, 11, 10, 92, 169, 480, 784, 11313, 359, 40708, 34, 10, 346, 9, 97, 1781, 7, 19781, 24, 7, 1569, 7768, 258, 7850, 8, 1236, 7560, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['in', 'addition', 'to', 'scoring', 'high', 'for', 'originality', 'of', 'plot', '--', 'putting', 'together', 'familiar', 'themes', 'of', 'family,', 'forgiveness', 'and', 'love', 'in', 'a', 'new', 'way', '--', 'lilo', '&', 'stitch', 'has', 'a', 'number', 'of', 'other', 'assets', 'to', 'commend', 'it', 'to', 'movie', 'audiences', 'both', 'innocent', 'and', 'jaded.']","[0, 179, 1285, 7, 2314, 239, 13, 1461, 1571, 9, 6197, 480, 2057, 561, 2950, 12049, 9, 284, 2156, 21473, 8, 657, 11, 10, 92, 169, 480, 784, 11313, 359, 40708, 34, 10, 346, 9, 97, 1781, 7, 19781, 24, 7, 1569, 7768, 258, 7850, 8, 1236, 7560, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['in', 'addition', 'to', 'scoring', 'high', 'for', 'originality', 'of', 'plot', '--', 'putting', 'together', 'familiar', 'themes', 'of', 'family,', 'forgiveness', 'and', 'love', 'in', 'a', 'new', 'way', '--', 'lilo', '&', 'stitch', 'has', 'a', 'number', 'of', 'other', 'assets', 'to', 'commend', 'it', 'to', 'movie', 'audiences', 'both', 'innocent', 'and', 'jaded.']","[1.1668644556091485, 1.3161378108270487, 2.0572209924522973, 1.367907181248829, 1.1559408064274568, 1.2668317453363358, 1.200729194626417, 1.2405612444528757, 1.1065068706228178, 1.6529853940991472, 1.3254303884377017, 1.2427483573636542, 1.1565619031839283, 1.2092381322195351, 1.3138900813509344, 1.0676444954892788, 1.2393080964982668, 1.2360214099151763, 1.9323170199896929, 1.1663128951482244, 1.1320561128918194, 1.198932116814609, 1.0206258510838393, 1.0109491451597745, 1.0677580763981798, 1.3547279970091222, 1.1998673255447554, 1.5757387366239568, 1.405828561796521, 1.9073818137046226, 1.3022636879047904, 1.0204078729935901, 0.9971907658871898, 0.9475266952608917, 0.9794530438069722, 1.416209458906307, 1.9637065968002545, 2.0673690748986338, 1.2264450117682706, 2.0764973071703046, 1.4071588192933444, 1.3578322775451759, 1.1634201479803425]",positive,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]"
50,50,14072,"[0, 102, 3127, 4613, 10390, 2771, 19, 5835, 19269, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'truly', 'wonderful', 'tale', 'combined', 'with', 'stunning', 'animation.']","[0, 102, 3127, 4613, 10390, 2771, 19, 5835, 19269, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['a', 'truly', 'wonderful', 'tale', 'combined', 'with', 'stunning', 'animation.']","[3.3495285326927386, 2.5366330663836503, 2.366314822467687, 2.498686793861367, 2.5569042686725654, 2.8830420018167184, 3.0469994172712656, 4.523638580441152]",positive,"[1, 0, 0, 0, 0, 0, 0, 1]"
51,51,14614,"[0, 405, 40, 6210, 7, 33, 47, 1618, 5, 7364, 19, 10, 6675, 15, 110, 652, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['it', 'will', 'guarantee', 'to', 'have', 'you', 'leaving', 'the', 'theater', 'with', 'a', 'smile', 'on', 'your', 'face.']","[0, 405, 40, 6210, 7, 33, 47, 1618, 5, 7364, 19, 10, 6675, 15, 110, 652, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['it', 'will', 'guarantee', 'to', 'have', 'you', 'leaving', 'the', 'theater', 'with', 'a', 'smile', 'on', 'your', 'face.']","[2.850115740285797, 1.7715239476645885, 2.933718518929281, 3.8743054648839235, 1.7457520457066342, 1.9143729144569726, 1.9350194807297694, 2.011896635059077, 2.9409816732041034, 2.4777962402814286, 1.9769953045947806, 3.218765031309432, 2.006100182521411, 1.8760442181055554, 2.5116038618953973]",positive,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
52,52,14756,"[0, 23702, 13593, 2156, 269, 2156, 4682, 10, 16747, 26637, 6601, 65, 2653, 31, 145, 10840, 149, 10, 5074, 2156, 579, 3109, 808, 9468, 9, 5013, 2156, 2196, 2156, 6402, 271, 2463, 8, 5009, 7416, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['nothing', 'sticks,', 'really,', 'except', 'a', 'lingering', 'creepiness', 'one', 'feels', 'from', 'being', 'dragged', 'through', 'a', 'sad,', 'sordid', 'universe', 'of', 'guns,', 'drugs,', 'avarice', 'and', 'damaged', 'dreams.']","[0, 23702, 13593, 2156, 269, 2156, 4682, 10, 16747, 26637, 6601, 65, 2653, 31, 145, 10840, 149, 10, 5074, 2156, 579, 3109, 808, 9468, 9, 5013, 2156, 2196, 2156, 6402, 271, 2463, 8, 5009, 7416, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['nothing', 'sticks,', 'really,', 'except', 'a', 'lingering', 'creepiness', 'one', 'feels', 'from', 'being', 'dragged', 'through', 'a', 'sad,', 'sordid', 'universe', 'of', 'guns,', 'drugs,', 'avarice', 'and', 'damaged', 'dreams.']","[2.0131684585835887, 1.5391564115531693, 1.3837311098334129, 1.1088855063046017, 1.378639692094138, 1.6382425683159192, 1.383059913297113, 1.769829695424217, 1.8907118739894073, 1.8217972859920237, 1.291392210763979, 1.6584746033564548, 1.624883734645574, 1.1725691504034552, 1.6017569407123777, 1.3122974442692017, 1.379262962454566, 1.4889635876956295, 1.3454989723686643, 1.4367307941090695, 1.5697963023065118, 1.410150079233972, 1.7257874188825555, 1.352779418358039]",negative,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
53,53,14768,"[0, 462, 6998, 2156, 16529, 8, 2743, 9515, 40485, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['loud,', 'chaotic', 'and', 'largely', 'unfunny']","[0, 462, 6998, 2156, 16529, 8, 2743, 9515, 40485, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['loud,', 'chaotic', 'and', 'largely', 'unfunny']","[2.6014794384096085, 4.3580508735287555, 2.445747256146209, 3.450085758362141, 2.771836607626661]",negative,"[0, 1, 0, 0, 0]"
54,54,15390,"[0, 1794, 29323, 136, 15655, 143, 101, 12, 14694, 822, 97, 87, 63, 1021, 25713, 12, 35047, 24320, 3468, 9933, 5, 7308, 9, 5, 24160, 4311, 2156, 1275, 28021, 1162, 25, 41, 9297, 14481, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['measured', 'against', 'practically', 'any', 'like-themed', 'film', 'other', 'than', 'its', 'oscar-sweeping', 'franchise', 'predecessor', 'the', 'silence', 'of', 'the', 'lambs,', 'red', 'dragon', 'rates', 'as', 'an', 'exceptional', 'thriller.']","[0, 1794, 29323, 136, 15655, 143, 101, 12, 14694, 822, 97, 87, 63, 1021, 25713, 12, 35047, 24320, 3468, 9933, 5, 7308, 9, 5, 24160, 4311, 2156, 1275, 28021, 1162, 25, 41, 9297, 14481, 479, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['measured', 'against', 'practically', 'any', 'like-themed', 'film', 'other', 'than', 'its', 'oscar-sweeping', 'franchise', 'predecessor', 'the', 'silence', 'of', 'the', 'lambs,', 'red', 'dragon', 'rates', 'as', 'an', 'exceptional', 'thriller.']","[1.4281648831608396, 1.9366700747758716, 1.3001886972673269, 1.3814758109145377, 1.4032945529876384, 1.3852685638202573, 1.3620083143434623, 1.8397968149782395, 1.55005322371879, 1.2069568867297191, 1.2633421562684075, 1.3255985610095093, 1.3896421250638102, 2.1527963121178013, 1.291351816202147, 2.1502244893893274, 1.704054537074535, 1.7448502261494252, 1.7046351062793406, 1.3727890149625672, 1.7239525832443723, 1.18632869928308, 1.1778807646238603, 2.030588837151051]",positive,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]"
