,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
20,r2-0019282,"[2, 3547, 12376, 17, 94, 14403, 105, 19, 8270, 15, 56, 23, 8601, 26, 21, 16191, 103, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['add', 'bacon', 'and', 'then', 'drowned', 'them', 'in', 'butter,', 'which', 'was', 'lovely', 'for', 'a', 'vegan.']","['add', 'bacon', 'and', 'then', 'drowned', 'them', 'in', 'butter,', 'which', 'was', 'lovely', 'for', 'a', 'vegan.']","[2.6679292656881817, 1.9075468149172554, 2.0938982711312746, 2.0028847343148053, 2.2010660291731083, 1.7613165497043435, 1.8480092079080812, 1.6973554541889502, 2.158295993330621, 2.378247066039026, 1.9295040577822178, 2.7578404898999413, 2.047061601480749, 1.7277987006021562]",positive
21,r2-0019283,"[2, 442, 32, 19, 21, 447, 360, 9, 2795, 101, 21, 2414, 1302, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['put', 'it', 'in', 'a', 'history', 'book.', 'sounds', 'like', 'a', 'fun', 'read.']","['put', 'it', 'in', 'a', 'history', 'book.', 'sounds', 'like', 'a', 'fun', 'read.']","[2.8812662198529866, 2.01176390917665, 1.876354928434367, 1.446404893705308, 2.2101409161055314, 1.7219686949748638, 4.096323925370513, 2.644342447609789, 1.6926061097773526, 1.7101502710097316, 2.28655718426384]",positive
22,r2-0019285,"[2, 31, 22, 195, 8792, 235, 1886, 436, 17, 14, 950, 20, 55, 25, 14, 7006, 16, 5934, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""i've"", 'eaten', 'here', 'multiple', 'times', 'and', 'the', 'food', 'to', 'me', 'is', 'the', 'reverse', 'of', 'wonderful.']","[""i've"", 'eaten', 'here', 'multiple', 'times', 'and', 'the', 'food', 'to', 'me', 'is', 'the', 'reverse', 'of', 'wonderful.']","[2.587085472404192, 1.643157195762988, 1.9859522888529826, 2.846905535550858, 2.2570617269537325, 1.9815389673893866, 1.2206309387278216, 1.8492547758113618, 1.7220167971553983, 1.3867586149637083, 1.6907967295256, 1.704092447376699, 2.519826549173902, 1.9376869299080786, 1.9941568288800813]",negative
23,r2-0019286,"[2, 7200, 15, 31, 23, 510, 9644, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['personally,', 'i', 'was', 'really', 'disappointed.']","['personally,', 'i', 'was', 'really', 'disappointed.']","[3.5863013095642975, 3.016689495589054, 2.619422119170473, 2.5590843301605632, 2.2093259144970525]",negative
24,r2-0019287,"[2, 14, 28657, 2138, 50, 1789, 463, 2629, 86, 90, 53, 962, 25, 25849, 12361, 3181, 54, 4418, 125, 154, 1425, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'stylist', 'stations', 'are', 'spread', 'far', 'apart', 'so', 'no', 'one', 'else', 'is', 'eavesdropping', 'or', 'breathing', 'down', 'your', 'neck']","['the', 'stylist', 'stations', 'are', 'spread', 'far', 'apart', 'so', 'no', 'one', 'else', 'is', 'eavesdropping', 'or', 'breathing', 'down', 'your', 'neck']","[2.299521412953672, 2.2969343382143053, 2.011553359306228, 2.108249957084861, 1.3960836985994507, 1.3136941087268017, 1.5319514772093072, 1.4172480373500327, 1.5700713874826984, 1.2306297129862709, 1.427759910428088, 2.14249637247106, 1.4992482540435899, 1.4522704678950178, 1.8654378578738506, 2.1998270513104616, 1.747300359349688, 1.641782546431523]",positive
25,r2-0019288,"[2, 326, 2408, 58, 1245, 4939, 3049, 3251, 26, 2936, 21, 4478, 17, 4883, 6341, 9, 246, 35, 98, 59, 107, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['coyoacan', 'definitely', 'gets', 'credit', 'for', 'creating', 'a', 'romantic', 'and', 'interesting', 'atmosphere.', 'best', 'at', 'what', 'they', 'do']","['coyoacan', 'definitely', 'gets', 'credit', 'for', 'creating', 'a', 'romantic', 'and', 'interesting', 'atmosphere.', 'best', 'at', 'what', 'they', 'do']","[1.5406468912982643, 1.0742913903863285, 0.8408699212005525, 1.2408995448898237, 1.7435760481784408, 2.39552458221803, 1.7040227346376298, 1.8358481356461889, 1.5639883668326975, 1.2515330183762055, 1.7492910742420118, 1.4470218187974988, 2.3101877776752953, 1.8756665189250428, 3.9508398166932874, 2.29661073135972]",positive
26,r2-0019290,"[2, 2627, 50, 1159, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['kids', 'are', 'allowed']","['kids', 'are', 'allowed']","[5.086875845017983, 5.203932518596604, 7.506171975950939]",neutral
27,r2-0019291,"[2, 25985, 2231, 6098, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['inexpensive', 'quick', 'fix.']","['inexpensive', 'quick', 'fix.']","[4.1652997008956545, 2.9702762335130597, 3.1570916313937363]",positive
28,r2-0019292,"[2, 31, 427, 14, 7705, 365, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'felt', 'the', 'customer', 'service']","['i', 'felt', 'the', 'customer', 'service']","[4.592424359329739, 4.0555961487271315, 3.91259263771061, 4.19951602263224, 3.884748725116657]",neutral
29,r2-0019293,"[2, 8705, 20, 340, 97, 60, 55, 7973, 3190, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['eager', 'to', 'come', 'back?', 'me', 'thinks', 'otherwise.']","['eager', 'to', 'come', 'back?', 'me', 'thinks', 'otherwise.']","[3.133189929903339, 2.142625641649875, 2.0096463877323374, 1.6640307203276175, 4.296470881239632, 2.7454491660812583, 4.062975332007447]",negative
30,r2-0019295,"[2, 31, 22, 195, 74, 9644, 35, 151, 7708, 115, 47, 48, 53, 243, 13614, 55, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""i've"", 'been', 'disappointed', 'at', 'many', 'restaurants', 'before', 'but', 'this', 'one', 'never', 'fails', 'me.']","[""i've"", 'been', 'disappointed', 'at', 'many', 'restaurants', 'before', 'but', 'this', 'one', 'never', 'fails', 'me.']","[2.370625348456539, 1.6762674921630203, 1.6893690591532708, 2.1514124401482753, 2.299403790511637, 1.7092028025170922, 1.6662150304801475, 2.161759016920288, 1.4677780595322398, 2.2307121337563958, 1.8552935600272673, 1.5510403897117397, 1.9966235294072803]",positive
31,r2-0019296,"[2, 95, 3345, 14, 209, 9, 80, 23, 90, 3551, 54, 1676, 88, 14, 7790, 86, 31, 22, 79, 52, 1450, 562, 98, 25, 228, 27, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'liked', 'the', 'place.', 'there', 'was', 'no', 'notice', 'or', 'sign', 'about', 'the', 'closure', 'so', ""i'm"", 'not', 'quite', 'sure', 'what', 'is', 'going', 'on.']","['we', 'liked', 'the', 'place.', 'there', 'was', 'no', 'notice', 'or', 'sign', 'about', 'the', 'closure', 'so', ""i'm"", 'not', 'quite', 'sure', 'what', 'is', 'going', 'on.']","[1.731791265197778, 1.9041617121494967, 1.418266301605744, 1.2861948556180516, 2.6083005041467207, 1.3652988551293834, 1.465383014166446, 1.509853109327463, 1.5887864979714839, 1.545421097355695, 1.4982925443100812, 1.5655691793566586, 1.5465791322155729, 1.832408019246657, 1.468640890331653, 1.630529201698205, 1.2245158557852363, 1.2453844811596133, 1.301851886258205, 1.1770731964274177, 1.6478210739949102, 1.8466808776133645]",positive
32,r2-0019297,"[2, 14, 9137, 46, 26004, 19, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'chairs', 'were', 'sunken', 'in.']","['the', 'chairs', 'were', 'sunken', 'in.']","[3.6887720050813724, 3.519742416621291, 3.1639822382509903, 3.7574182397752725, 2.886707412588515]",negative
33,r2-0019299,"[2, 14, 209, 23, 7131, 6391, 47, 14, 17304, 23, 11413, 17, 14, 950, 23, 5803, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'place', 'was', 'quaint', 'but', 'the', 'waiter', 'was', 'rude', 'and', 'the', 'food', 'was', 'terrible.']","['the', 'place', 'was', 'quaint', 'but', 'the', 'waiter', 'was', 'rude', 'and', 'the', 'food', 'was', 'terrible.']","[2.324930321523372, 1.8471285247485318, 1.7504350302443508, 1.778235760278633, 1.8162730633037287, 2.0449617274337837, 1.7852548315036234, 2.066038824660128, 1.6802667140051986, 2.0541306176739784, 1.867206872809089, 1.8404124073100516, 1.5354146135317686, 1.9543175134289519]",negative
34,r2-0019300,"[2, 31, 22, 79, 510, 3539, 31, 330, 21, 1504, 20, 747, 19, 17, 361, 917, 51, 51, 328, 2139, 187, 32, 16970, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""i'm"", 'really', 'glad', 'i', 'got', 'a', 'chance', 'to', 'stop', 'in', 'and', 'look', 'forward', 'my', 'my', 'next', 'visit!', 'it', 'rocked.']","[""i'm"", 'really', 'glad', 'i', 'got', 'a', 'chance', 'to', 'stop', 'in', 'and', 'look', 'forward', 'my', 'my', 'next', 'visit!', 'it', 'rocked.']","[1.5701382533568484, 1.2955600689636715, 1.0667844913341404, 1.1903854449797202, 2.1738501735012616, 1.4264031210902983, 1.6136801627444843, 1.0749133681092273, 1.6903256032072398, 1.3386233539588857, 1.510705241058881, 1.4064782018571578, 1.4843011241574173, 1.5565936075286262, 1.7091447408451301, 1.5357538384511875, 1.46662646069623, 1.748851877753874, 2.134683771231352]",positive
35,r2-0019301,"[2, 14, 13, 5193, 195, 24131, 1364, 5439, 361, 896, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'agave', 'syrup', 'makes', 'honey', 'look', 'bad']","['the', 'agave', 'syrup', 'makes', 'honey', 'look', 'bad']","[3.628110278939664, 1.9748093830621416, 2.37516688638493, 1.859885552125657, 3.07390952780224, 4.075369565716259, 2.867601003134268]",negative
36,r2-0019303,"[2, 365, 25, 5934, 15, 47, 18554, 17, 36, 783, 2505, 50, 266, 71, 7669, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['service', 'is', 'wonderful,', 'but', 'cindy', 'and', 'her', 'daughter', 'taylor', 'are', 'too', 'upbeat.']","['service', 'is', 'wonderful,', 'but', 'cindy', 'and', 'her', 'daughter', 'taylor', 'are', 'too', 'upbeat.']","[2.4864027186703277, 2.4476091334925485, 2.2261090303051456, 1.8986992940508143, 2.424212773309695, 2.4653059336660563, 1.8567845826513583, 1.458341580122955, 1.9719964599729598, 1.7517563837972385, 2.539458052386584, 1.5933584897802915]",positive
37,r2-0019304,"[2, 1437, 22, 38, 164, 511, 1220, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""doesn't"", 'get', 'enough', 'attention']","[""doesn't"", 'get', 'enough', 'attention']","[5.240143256751236, 3.082816943565081, 2.821813555944819, 2.8398525548855837]",negative
38,r2-0019305,"[2, 65, 14, 10684, 31, 41, 19, 4420, 23, 5803, 15, 114, 9244, 17, 21813, 15, 163, 31, 216, 48, 209, 56, 25, 14, 1890, 14, 2794, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['all', 'the', 'pizza', 'i', 'had', 'in', 'charlotte', 'was', 'terrible,', 'just', 'horrible', 'and', 'disgusting,', 'until', 'i', 'found', 'this', 'place', 'which', 'is', 'the', 'exactly', 'the', 'opposite.']","['all', 'the', 'pizza', 'i', 'had', 'in', 'charlotte', 'was', 'terrible,', 'just', 'horrible', 'and', 'disgusting,', 'until', 'i', 'found', 'this', 'place', 'which', 'is', 'the', 'exactly', 'the', 'opposite.']","[1.7552159898090172, 1.7490535307150086, 2.098905986581979, 1.5769591100925981, 1.3652223468414353, 1.3780365516733997, 1.260883143990581, 1.4843346179085408, 1.3867103333258812, 1.5134510064766296, 1.2346751956754733, 1.4179991670233814, 1.247581411406267, 1.824303062669171, 1.5797547585879896, 2.0377612536751166, 1.507051441040907, 1.4901973121165455, 1.4064166154972373, 1.4946409556686304, 1.892515018975087, 1.5553972618806995, 1.4820020690463998, 1.6053732183510443]",positive
39,r2-0019307,"[2, 32, 22, 18, 374, 30, 14, 13678, 5773, 266, 151, 21673, 160, 15, 17, 14, 365, 23, 266, 1512, 26, 14, 370, 2006, 16, 148, 95, 41, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'great', 'that', 'the', 'waitress', 'recommended', 'too', 'many', 'entrees,', 'and', 'the', 'service', 'was', 'too', 'fast', 'for', 'the', 'large', 'amount', 'of', 'people', 'we', 'had.']","[""it's"", 'great', 'that', 'the', 'waitress', 'recommended', 'too', 'many', 'entrees,', 'and', 'the', 'service', 'was', 'too', 'fast', 'for', 'the', 'large', 'amount', 'of', 'people', 'we', 'had.']","[1.6414321390203432, 1.2539011496782935, 1.3608517210227484, 1.3315531969354693, 1.7927224930530554, 1.6369111366829787, 1.8566311777210034, 2.013079917174323, 1.116701817937941, 1.3944970003142914, 1.2899238670781497, 1.0256613118447153, 1.6010728682564055, 1.6918479537784612, 1.6244030934729876, 1.3516266059055548, 1.5749660419913183, 1.3764462818551242, 1.3300012307856814, 1.6030928389278667, 1.473786753182949, 1.30686540061034, 1.4381797409931343]",negative
40,r2-0019309,"[2, 14, 209, 23, 253, 6121, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'place', 'was', 'very', 'dirty.']","['the', 'place', 'was', 'very', 'dirty.']","[3.5882573487174514, 2.839444553013684, 2.855529270056366, 2.3896632321927234, 3.4793926578012018]",negative
41,r2-0019310,"[2, 31, 794, 21, 78, 209, 9, 31, 2536, 31, 110, 2749, 235, 65, 14, 85, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'tried', 'a', 'new', 'place.', 'i', 'wish', 'i', 'could', 'eat', 'here', 'all', 'the', 'time.']","['i', 'tried', 'a', 'new', 'place.', 'i', 'wish', 'i', 'could', 'eat', 'here', 'all', 'the', 'time.']","[2.2904516426035952, 2.3667104746478, 1.4868400575763736, 1.5450466851846028, 1.6496808865708814, 3.4291455216067512, 1.7384867828337711, 2.3974114704442235, 1.6912306391556442, 2.0153180215976234, 2.44008223757766, 2.0773981212870827, 1.703879325884583, 1.9298012471498456]",positive
