,Unnamed: 0,originaldata_id,ids,tokens_input,tokens_input_ids,tokens_merged,attention,label,rationale_binary
152,152,r2-0019480,"[0, 100, 2740, 8318, 337, 256, 7352, 5107, 13, 127, 979, 6, 24, 21, 45, 99, 37, 770, 53, 24, 16, 70, 37, 1072, 7, 3529, 122, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'ordered', 'Daal', 'Makhni', 'for', 'my', 'son,', 'it', 'was', 'not', 'what', 'he', 'wanted', 'but', 'it', 'is', 'all', 'he', 'wants', 'to', 'eat', 'now.']","[0, 100, 2740, 8318, 337, 256, 7352, 5107, 13, 127, 979, 6, 24, 21, 45, 99, 37, 770, 53, 24, 16, 70, 37, 1072, 7, 3529, 122, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'ordered', 'Daal', 'Makhni', 'for', 'my', 'son,', 'it', 'was', 'not', 'what', 'he', 'wanted', 'but', 'it', 'is', 'all', 'he', 'wants', 'to', 'eat', 'now.']","[1.7787172785905427, 2.5854928689913477, 2.543713617917108, 1.7062261188009766, 1.7209994035495018, 2.463744176873448, 3.177887402663438, 2.0762351293658354, 1.780199018513188, 2.1150824644136867, 2.304240748827522, 1.6218366778359559, 1.5762710211473154, 1.277366251502928, 1.319948267816268, 1.3924040836852032, 1.73258407189528, 1.7347487019552825, 1.517476675927597, 1.5826060394435972, 1.5224355137666805, 1.4607287465024898]",positive,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
153,153,r2-0019481,"[0, 1106, 5, 760, 9, 5, 790, 3372, 99, 5, 124, 9, 5, 790, 429, 28, 38917, 100, 46910, 4, 85, 531, 23829, 350, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['If', 'the', 'front', 'of', 'the', 'house', 'represents', 'what', 'the', 'back', 'of', 'the', 'house', 'might', 'be.....I', 'dunno.', 'It', 'must', 'suck', 'too.']","[0, 1106, 5, 760, 9, 5, 790, 3372, 99, 5, 124, 9, 5, 790, 429, 28, 38917, 100, 46910, 4, 85, 531, 23829, 350, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['If', 'the', 'front', 'of', 'the', 'house', 'represents', 'what', 'the', 'back', 'of', 'the', 'house', 'might', 'be.....I', 'dunno.', 'It', 'must', 'suck', 'too.']","[1.9238718623407471, 1.6983566925928713, 1.9115996052800373, 1.6093569329789026, 1.6465091453828418, 2.01022229535603, 2.02082234187487, 1.5696450901929329, 1.7454850655315663, 1.7960552705769446, 1.679853073264725, 1.621855902842215, 1.7876645946017788, 1.54704649306294, 1.3859893312226834, 2.5700504386967564, 1.5034679013672456, 4.641320496616836, 2.416758461880903, 1.6076475341865153]",negative,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]"
154,154,r2-0019482,"[0, 894, 21, 5500, 23, 145, 10, 1266, 621, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['He', 'was', 'fantastic', 'at', 'being', 'a', 'mean', 'person.']","[0, 894, 21, 5500, 23, 145, 10, 1266, 621, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['He', 'was', 'fantastic', 'at', 'being', 'a', 'mean', 'person.']","[3.1415644113577885, 2.6863826835867046, 3.7343575054984606, 3.2897577833931217, 2.2893088101694183, 2.7420438969339376, 3.578781499682766, 3.479303491180556]",negative,"[0, 0, 1, 0, 0, 0, 1, 1]"
155,155,r2-0019484,"[0, 100, 21, 3911, 10, 317, 101, 42, 56, 28538, 2496, 544, 4246, 2664, 4113, 19, 78, 12, 19807, 6, 78, 12, 33091, 14591, 4, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'was', 'surprised', 'a', 'place', 'like', 'this', 'had', 'cafeteria', 'style', 'service', 'featuring', 'trays', 'with', 'first-come,', 'first-served', 'seating.']","[0, 100, 21, 3911, 10, 317, 101, 42, 56, 28538, 2496, 544, 4246, 2664, 4113, 19, 78, 12, 19807, 6, 78, 12, 33091, 14591, 4, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'was', 'surprised', 'a', 'place', 'like', 'this', 'had', 'cafeteria', 'style', 'service', 'featuring', 'trays', 'with', 'first-come,', 'first-served', 'seating.']","[1.599695800205343, 1.5601015431608212, 2.0281179179418243, 1.5780535313348532, 1.5221580837082473, 1.8553839323790093, 1.7621808380893582, 1.9078339165234897, 2.737769602397562, 2.0195692495682303, 1.992018585612263, 1.9258405796868034, 1.9830589302247195, 2.1259214207009136, 1.8490864151601822, 1.5689943642491933, 1.7150825684263662]",positive,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0]"
156,156,r2-0019487,"[0, 100, 1395, 679, 42, 317, 16, 98, 7163, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'cannot', 'believe', 'this', 'place', 'is', 'so', 'helpful.']","[0, 100, 1395, 679, 42, 317, 16, 98, 7163, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'cannot', 'believe', 'this', 'place', 'is', 'so', 'helpful.']","[2.5390316746603205, 3.2762650560457494, 2.6995749703289693, 2.829960436250056, 2.456845228081985, 2.354707825752209, 2.635394890388574, 5.950987575706397]",positive,"[0, 1, 0, 1, 0, 0, 0, 1]"
157,157,r2-0019488,"[0, 405, 16, 540, 701, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['it', 'is', 'less', 'cost']","[0, 405, 16, 540, 701, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['it', 'is', 'less', 'cost']","[7.847285506252437, 4.476855250256673, 3.6611782443849976, 4.873596641925074]",positive,"[1, 0, 0, 0]"
158,158,r2-0019489,"[0, 2387, 13367, 8, 127, 138, 33, 57, 10, 2111, 13, 107, 4, 7058, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Myself', 'and', 'my', 'company', 'have', 'been', 'a', 'customer', 'for', 'years.', 'reliable']","[0, 2387, 13367, 8, 127, 138, 33, 57, 10, 2111, 13, 107, 4, 7058, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Myself', 'and', 'my', 'company', 'have', 'been', 'a', 'customer', 'for', 'years.', 'reliable']","[2.5284228967111724, 5.6112946106379695, 2.5847335488090106, 2.201131532619807, 2.7406165831455547, 2.3262400916090855, 2.2334098304919454, 2.4783595743358866, 4.260330106559102, 2.8215698141989916, 2.2343860217311393]",positive,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]"
159,159,r2-0019490,"[0, 1213, 1427, 68, 306, 4, 4015, 13, 10, 2007, 512, 10397, 14, 18, 10, 10861, 14648, 7, 162, 36, 100, 802, 142, 52, 214, 11, 10, 10348, 443, 734, 40, 24, 701, 55, 116, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'charge', '$4.95', 'for', 'a', 'simple', 'car', 'wash', ""that's"", 'a', 'ridiculous', 'bargain', 'to', 'me', '(I', 'thought', 'because', ""we're"", 'in', 'a', 'desert', 'area...', 'will', 'it', 'cost', 'more?']","[0, 1213, 1427, 68, 306, 4, 4015, 13, 10, 2007, 512, 10397, 14, 18, 10, 10861, 14648, 7, 162, 36, 100, 802, 142, 52, 214, 11, 10, 10348, 443, 734, 40, 24, 701, 55, 116, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'charge', '$4.95', 'for', 'a', 'simple', 'car', 'wash', ""that's"", 'a', 'ridiculous', 'bargain', 'to', 'me', '(I', 'thought', 'because', ""we're"", 'in', 'a', 'desert', 'area...', 'will', 'it', 'cost', 'more?']","[1.6055341921230135, 1.9289879961750485, 1.4774484559834404, 1.3262471823407884, 1.7917728098193517, 1.685418487905207, 1.6999554642714019, 1.4272329242565596, 1.835807567544735, 1.75368184483144, 2.1580478830865015, 1.5639023268276788, 1.4095585555545658, 1.2597293804355403, 2.0566822606811566, 2.219666510881521, 3.2443219737996603, 1.2712992392123041, 1.7751919681752282, 1.2865207143271966, 1.6254423270798963, 1.4445179019894847, 1.195565676625987, 1.201544909775952, 1.363511519564154, 1.2459767553233414]",negative,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
160,160,r2-0019491,"[0, 1213, 1147, 69, 278, 62, 5, 1012, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'helped', 'her', 'set', 'up', 'the', 'TV.']","[0, 1213, 1147, 69, 278, 62, 5, 1012, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'helped', 'her', 'set', 'up', 'the', 'TV.']","[4.1028992123624155, 4.248085955319931, 3.347432543557064, 3.5562042046072055, 2.5303061587830435, 3.1029223736685494, 3.619641681476059]",neutral,"[1, 1, 0, 0, 0, 0, 0]"
161,161,r2-0019492,"[0, 6766, 75, 3529, 209, 2664, 15315, 22391, 3867, 47, 236, 7, 17948, 70, 97, 689, 13, 2512, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""Don't"", 'eat', 'these', 'truffle', 'fries', 'unless', 'you', 'want', 'to', 'ruin', 'all', 'other', 'food', 'for', 'yourself.']","[0, 6766, 75, 3529, 209, 2664, 15315, 22391, 3867, 47, 236, 7, 17948, 70, 97, 689, 13, 2512, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""Don't"", 'eat', 'these', 'truffle', 'fries', 'unless', 'you', 'want', 'to', 'ruin', 'all', 'other', 'food', 'for', 'yourself.']","[2.621054341966269, 2.0457953619778273, 2.3140269177756774, 2.030450977201152, 2.3638691832885597, 3.7351635995914294, 3.066009952692487, 2.5023954131613095, 1.7207358142982114, 1.6905064046286051, 3.997146065877307, 2.5460750750066783, 1.6803027609662835, 1.5332406628316941, 2.1518202923031207]",positive,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
162,162,r2-0019493,"[0, 133, 1531, 506, 13238, 8492, 21, 2345, 9, 9515, 879, 506, 13238, 8492, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'funfetti', 'cake', 'was', 'sort', 'of', 'unfunfetti', 'cake']","[0, 133, 1531, 506, 13238, 8492, 21, 2345, 9, 9515, 879, 506, 13238, 8492, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'funfetti', 'cake', 'was', 'sort', 'of', 'unfunfetti', 'cake']","[2.46904064178289, 2.6032203032887575, 2.2908741116435043, 4.160653081092778, 3.1344788335160403, 2.1742192429647615, 2.1759643728127998, 2.503589104360752]",negative,"[0, 1, 0, 1, 1, 0, 0, 0]"
163,163,r2-0019494,"[0, 133, 36399, 13563, 36, 28915, 8, 2826, 43, 58, 910, 352, 5192, 8, 7163, 11, 1110, 9, 4664, 328, 182, 2038, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'bartenders', '(Brian', 'and', 'Kelly)', 'were', 'rly', 'friendly', 'and', 'helpful', 'in', 'terms', 'of', 'recommendations!', 'very', 'professional']","[0, 133, 36399, 13563, 36, 28915, 8, 2826, 43, 58, 910, 352, 5192, 8, 7163, 11, 1110, 9, 4664, 328, 182, 2038, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'bartenders', '(Brian', 'and', 'Kelly)', 'were', 'rly', 'friendly', 'and', 'helpful', 'in', 'terms', 'of', 'recommendations!', 'very', 'professional']","[1.9921061315309079, 4.2210180226169545, 3.103079137494511, 1.9992933353924658, 2.126554884801696, 1.9121423499524965, 1.9180619942770403, 2.1114612885811628, 2.033452258966335, 1.9126904367177169, 1.8647523009445268, 2.1366611410661362, 1.812201290469827, 2.178555750108964, 1.907631334111802, 1.8590619625486078]",positive,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
